value	id	channel	patient_type	replicate	subject_group	patrep_id	cell_id	cluster
0.053471231	60	Pt	Patient	1	Patient	P01R01	P01R01_0060	1
0.033742269	61	Pt	Patient	1	Patient	P01R01	P01R01_0061	1
0.050778157	62	Pt	Patient	1	Patient	P01R01	P01R01_0062	1
0.034389645	63	Pt	Patient	1	Patient	P01R01	P01R01_0063	1
0.049548647	64	Pt	Patient	1	Patient	P01R01	P01R01_0064	1
0.040658654	65	Pt	Patient	1	Patient	P01R01	P01R01_0065	1
0.043878962	66	Pt	Patient	1	Patient	P01R01	P01R01_0066	1
0.03213085	67	Pt	Patient	1	Patient	P01R01	P01R01_0067	1
0.019456763	68	Pt	Patient	1	Patient	P01R01	P01R01_0068	1
0.044421084	69	Pt	Patient	1	Patient	P01R01	P01R01_0069	1
0.037526303	70	Pt	Patient	1	Patient	P01R01	P01R01_0070	1
0.038001858	71	Pt	Patient	1	Patient	P01R01	P01R01_0071	1
0.014719395	72	Pt	Patient	1	Patient	P01R01	P01R01_0072	1
0.063140593	73	Pt	Patient	1	Patient	P01R01	P01R01_0073	1
0.038578067	74	Pt	Patient	1	Patient	P01R01	P01R01_0074	1
0.053763412	75	Pt	Patient	1	Patient	P01R01	P01R01_0075	1
0.039726529	76	Pt	Patient	1	Patient	P01R01	P01R01_0076	1
0.034682334	77	Pt	Patient	1	Patient	P01R01	P01R01_0077	1
0.037173524	78	Pt	Patient	1	Patient	P01R01	P01R01_0078	1
0.035976497	79	Pt	Patient	1	Patient	P01R01	P01R01_0079	1
0.033386672	80	Pt	Patient	1	Patient	P01R01	P01R01_0080	1
0.043800902	81	Pt	Patient	1	Patient	P01R01	P01R01_0081	1
0.059340488	82	Pt	Patient	1	Patient	P01R01	P01R01_0082	1
0.035908378	83	Pt	Patient	1	Patient	P01R01	P01R01_0083	1
0.026693435	84	Pt	Patient	1	Patient	P01R01	P01R01_0084	1
0.040961064	85	Pt	Patient	1	Patient	P01R01	P01R01_0085	1
0.033993296	86	Pt	Patient	1	Patient	P01R01	P01R01_0086	1
0.055806299	87	Pt	Patient	1	Patient	P01R01	P01R01_0087	1
0.029704568	88	Pt	Patient	1	Patient	P01R01	P01R01_0088	1
0.025990539	89	Pt	Patient	1	Patient	P01R01	P01R01_0089	1
0.035531346	90	Pt	Patient	1	Patient	P01R01	P01R01_0090	1
0.037491546	91	Pt	Patient	1	Patient	P01R01	P01R01_0091	1
0.028330242	92	Pt	Patient	1	Patient	P01R01	P01R01_0092	1
0.0559854	93	Pt	Patient	1	Patient	P01R01	P01R01_0093	1
0.033839161	94	Pt	Patient	1	Patient	P01R01	P01R01_0094	1
0.04881476	95	Pt	Patient	1	Patient	P01R01	P01R01_0095	1
0.038168221	96	Pt	Patient	1	Patient	P01R01	P01R01_0096	1
0.053179365	97	Pt	Patient	1	Patient	P01R01	P01R01_0097	1
0.037204928	98	Pt	Patient	1	Patient	P01R01	P01R01_0098	1
0.055310849	99	Pt	Patient	1	Patient	P01R01	P01R01_0099	1
0.034555725	100	Pt	Patient	1	Patient	P01R01	P01R01_0100	1
0.041672563	101	Pt	Patient	1	Patient	P01R01	P01R01_0101	1
0.007888593	102	Pt	Patient	1	Patient	P01R01	P01R01_0102	1
0.044984779	103	Pt	Patient	1	Patient	P01R01	P01R01_0103	1
0.038721922	104	Pt	Patient	1	Patient	P01R01	P01R01_0104	1
0.025256375	105	Pt	Patient	1	Patient	P01R01	P01R01_0105	1
0.043889167	106	Pt	Patient	1	Patient	P01R01	P01R01_0106	1
0.027036741	107	Pt	Patient	1	Patient	P01R01	P01R01_0107	1
0.037484453	108	Pt	Patient	1	Patient	P01R01	P01R01_0108	1
0.046470957	109	Pt	Patient	1	Patient	P01R01	P01R01_0109	1
0.014113857	110	Pt	Patient	1	Patient	P01R01	P01R01_0110	1
0.027567592	111	Pt	Patient	1	Patient	P01R01	P01R01_0111	1
0.043617178	112	Pt	Patient	1	Patient	P01R01	P01R01_0112	1
0.036407059	113	Pt	Patient	1	Patient	P01R01	P01R01_0113	1
0.04538435	114	Pt	Patient	1	Patient	P01R01	P01R01_0114	1
0.052510045	115	Pt	Patient	1	Patient	P01R01	P01R01_0115	1
0.038267657	116	Pt	Patient	1	Patient	P01R01	P01R01_0116	1
0.059562097	117	Pt	Patient	1	Patient	P01R01	P01R01_0117	1
0.024099592	118	Pt	Patient	1	Patient	P01R01	P01R01_0118	1
0.028485501	119	Pt	Patient	1	Patient	P01R01	P01R01_0119	1
0.04595811	120	Pt	Patient	1	Patient	P01R01	P01R01_0120	1
0.037395793	121	Pt	Patient	1	Patient	P01R01	P01R01_0121	1
0.044004854	122	Pt	Patient	1	Patient	P01R01	P01R01_0122	1
0.05117597	123	Pt	Patient	1	Patient	P01R01	P01R01_0123	1
0.022616388	124	Pt	Patient	1	Patient	P01R01	P01R01_0124	1
0.038183779	125	Pt	Patient	1	Patient	P01R01	P01R01_0125	1
0.033416186	126	Pt	Patient	1	Patient	P01R01	P01R01_0126	1
0.055270546	127	Pt	Patient	1	Patient	P01R01	P01R01_0127	1
0.044225939	128	Pt	Patient	1	Patient	P01R01	P01R01_0128	1
0.032981607	129	Pt	Patient	1	Patient	P01R01	P01R01_0129	1
0.048383528	130	Pt	Patient	1	Patient	P01R01	P01R01_0130	1
0.040372879	131	Pt	Patient	1	Patient	P01R01	P01R01_0131	1
0.041531142	132	Pt	Patient	1	Patient	P01R01	P01R01_0132	1
0.047463934	133	Pt	Patient	1	Patient	P01R01	P01R01_0133	1
0.050697386	134	Pt	Patient	1	Patient	P01R01	P01R01_0134	1
0.043784724	135	Pt	Patient	1	Patient	P01R01	P01R01_0135	1
0.042960873	136	Pt	Patient	1	Patient	P01R01	P01R01_0136	1
0.054275731	137	Pt	Patient	1	Patient	P01R01	P01R01_0137	1
0.035156149	138	Pt	Patient	1	Patient	P01R01	P01R01_0138	1
0.019759083	139	Pt	Patient	1	Patient	P01R01	P01R01_0139	1
0.061088425	140	Pt	Patient	1	Patient	P01R01	P01R01_0140	1
0.060515009	141	Pt	Patient	1	Patient	P01R01	P01R01_0141	1
0.041661949	142	Pt	Patient	1	Patient	P01R01	P01R01_0142	1
0.033150517	143	Pt	Patient	1	Patient	P01R01	P01R01_0143	1
0.033582349	144	Pt	Patient	1	Patient	P01R01	P01R01_0144	1
0.046346679	145	Pt	Patient	1	Patient	P01R01	P01R01_0145	1
0.044821091	146	Pt	Patient	1	Patient	P01R01	P01R01_0146	1
0.051062567	147	Pt	Patient	1	Patient	P01R01	P01R01_0147	1
0.045592211	148	Pt	Patient	1	Patient	P01R01	P01R01_0148	1
0.043973213	149	Pt	Patient	1	Patient	P01R01	P01R01_0149	1
0.033047357	150	Pt	Patient	1	Patient	P01R01	P01R01_0150	1
0.038462551	151	Pt	Patient	1	Patient	P01R01	P01R01_0151	1
0.072481788	152	Pt	Patient	1	Patient	P01R01	P01R01_0152	1
0.044688278	153	Pt	Patient	1	Patient	P01R01	P01R01_0153	1
0.029461772	154	Pt	Patient	1	Patient	P01R01	P01R01_0154	1
0.040475673	155	Pt	Patient	1	Patient	P01R01	P01R01_0155	1
0.0517069	156	Pt	Patient	1	Patient	P01R01	P01R01_0156	1
0.038228727	157	Pt	Patient	1	Patient	P01R01	P01R01_0157	1
0.040354459	158	Pt	Patient	1	Patient	P01R01	P01R01_0158	1
0.048642443	159	Pt	Patient	1	Patient	P01R01	P01R01_0159	1
0.033526842	160	Pt	Patient	1	Patient	P01R01	P01R01_0160	1
0.039234839	161	Pt	Patient	1	Patient	P01R01	P01R01_0161	1
0.033373753	162	Pt	Patient	1	Patient	P01R01	P01R01_0162	1
0.038813042	163	Pt	Patient	1	Patient	P01R01	P01R01_0163	1
0.040143659	164	Pt	Patient	1	Patient	P01R01	P01R01_0164	1
0.026686376	165	Pt	Patient	1	Patient	P01R01	P01R01_0165	1
0.052487269	166	Pt	Patient	1	Patient	P01R01	P01R01_0166	1
0.055244299	167	Pt	Patient	1	Patient	P01R01	P01R01_0167	1
0.04370268	168	Pt	Patient	1	Patient	P01R01	P01R01_0168	1
0.039579639	169	Pt	Patient	1	Patient	P01R01	P01R01_0169	1
0.053864458	170	Pt	Patient	1	Patient	P01R01	P01R01_0170	1
0.043560613	171	Pt	Patient	1	Patient	P01R01	P01R01_0171	1
0.038627397	172	Pt	Patient	1	Patient	P01R01	P01R01_0172	1
0.033161992	173	Pt	Patient	1	Patient	P01R01	P01R01_0173	1
0.074206272	174	Pt	Patient	1	Patient	P01R01	P01R01_0174	1
0.052261538	175	Pt	Patient	1	Patient	P01R01	P01R01_0175	1
0.060890654	176	Pt	Patient	1	Patient	P01R01	P01R01_0176	1
0.082665022	177	Pt	Patient	1	Patient	P01R01	P01R01_0177	1
0.054100466	178	Pt	Patient	1	Patient	P01R01	P01R01_0178	1
0.049808973	179	Pt	Patient	1	Patient	P01R01	P01R01_0179	1
0.045541512	180	Pt	Patient	1	Patient	P01R01	P01R01_0180	1
0.052503878	181	Pt	Patient	1	Patient	P01R01	P01R01_0181	1
0.043851174	182	Pt	Patient	1	Patient	P01R01	P01R01_0182	1
0.045452929	183	Pt	Patient	1	Patient	P01R01	P01R01_0183	1
0.055847317	184	Pt	Patient	1	Patient	P01R01	P01R01_0184	1
0.062166006	185	Pt	Patient	1	Patient	P01R01	P01R01_0185	1
0.044474418	186	Pt	Patient	1	Patient	P01R01	P01R01_0186	1
0.031202498	187	Pt	Patient	1	Patient	P01R01	P01R01_0187	1
0.054936892	188	Pt	Patient	1	Patient	P01R01	P01R01_0188	1
0.045978513	189	Pt	Patient	1	Patient	P01R01	P01R01_0189	1
0.043284349	190	Pt	Patient	1	Patient	P01R01	P01R01_0190	1
0.043915744	191	Pt	Patient	1	Patient	P01R01	P01R01_0191	1
0.061900647	192	Pt	Patient	1	Patient	P01R01	P01R01_0192	1
0.045317281	193	Pt	Patient	1	Patient	P01R01	P01R01_0193	1
0.05036158	194	Pt	Patient	1	Patient	P01R01	P01R01_0194	1
0.056290708	195	Pt	Patient	1	Patient	P01R01	P01R01_0195	1
0.059586959	196	Pt	Patient	1	Patient	P01R01	P01R01_0196	1
0.037599965	197	Pt	Patient	1	Patient	P01R01	P01R01_0197	1
0.046163852	198	Pt	Patient	1	Patient	P01R01	P01R01_0198	1
0.046477092	199	Pt	Patient	1	Patient	P01R01	P01R01_0199	1
0.049767879	200	Pt	Patient	1	Patient	P01R01	P01R01_0200	1
0.053720913	201	Pt	Patient	1	Patient	P01R01	P01R01_0201	1
0.049131862	202	Pt	Patient	1	Patient	P01R01	P01R01_0202	1
0.036511717	203	Pt	Patient	1	Patient	P01R01	P01R01_0203	1
0.081336199	204	Pt	Patient	1	Patient	P01R01	P01R01_0204	1
0.042928536	205	Pt	Patient	1	Patient	P01R01	P01R01_0205	1
0.048342593	206	Pt	Patient	1	Patient	P01R01	P01R01_0206	1
0.034918408	207	Pt	Patient	1	Patient	P01R01	P01R01_0207	1
0.038504448	208	Pt	Patient	1	Patient	P01R01	P01R01_0208	1
0.060952199	209	Pt	Patient	1	Patient	P01R01	P01R01_0209	1
0.27899423	1	Pb	Patient	1	Patient	P01R01	P01R01_0001	1
0.257672639	2	Pb	Patient	1	Patient	P01R01	P01R01_0002	1
0.198893245	3	Pb	Patient	1	Patient	P01R01	P01R01_0003	1
0.262938811	4	Pb	Patient	1	Patient	P01R01	P01R01_0004	1
0.207918466	5	Pb	Patient	1	Patient	P01R01	P01R01_0005	1
0.295998849	6	Pb	Patient	1	Patient	P01R01	P01R01_0006	1
0.273779904	7	Pb	Patient	1	Patient	P01R01	P01R01_0007	1
0.255997146	8	Pb	Patient	1	Patient	P01R01	P01R01_0008	1
0.22806448	9	Pb	Patient	1	Patient	P01R01	P01R01_0009	1
0.244339019	10	Pb	Patient	1	Patient	P01R01	P01R01_0010	1
0.234763057	11	Pb	Patient	1	Patient	P01R01	P01R01_0011	1
0.262709244	12	Pb	Patient	1	Patient	P01R01	P01R01_0012	1
0.26596718	13	Pb	Patient	1	Patient	P01R01	P01R01_0013	1
0.268933013	14	Pb	Patient	1	Patient	P01R01	P01R01_0014	1
0.25341277	15	Pb	Patient	1	Patient	P01R01	P01R01_0015	1
0.245118735	16	Pb	Patient	1	Patient	P01R01	P01R01_0016	1
0.267178954	17	Pb	Patient	1	Patient	P01R01	P01R01_0017	1
0.281326537	18	Pb	Patient	1	Patient	P01R01	P01R01_0018	1
0.238991972	19	Pb	Patient	1	Patient	P01R01	P01R01_0019	1
0.24562118	20	Pb	Patient	1	Patient	P01R01	P01R01_0020	1
0.271825449	21	Pb	Patient	1	Patient	P01R01	P01R01_0021	1
0.293982779	22	Pb	Patient	1	Patient	P01R01	P01R01_0022	1
0.275753822	23	Pb	Patient	1	Patient	P01R01	P01R01_0023	1
0.2677167	24	Pb	Patient	1	Patient	P01R01	P01R01_0024	1
0.272164585	25	Pb	Patient	1	Patient	P01R01	P01R01_0025	1
0.284738124	26	Pb	Patient	1	Patient	P01R01	P01R01_0026	1
0.306268047	27	Pb	Patient	1	Patient	P01R01	P01R01_0027	1
0.2162347	28	Pb	Patient	1	Patient	P01R01	P01R01_0028	1
0.262399877	29	Pb	Patient	1	Patient	P01R01	P01R01_0029	1
0.274832032	30	Pb	Patient	1	Patient	P01R01	P01R01_0030	1
0.264166599	31	Pb	Patient	1	Patient	P01R01	P01R01_0031	1
0.138496846	32	Pb	Patient	1	Patient	P01R01	P01R01_0032	1
0.319996202	33	Pb	Patient	1	Patient	P01R01	P01R01_0033	1
0.255514008	34	Pb	Patient	1	Patient	P01R01	P01R01_0034	1
0.256822686	35	Pb	Patient	1	Patient	P01R01	P01R01_0035	1
0.288428261	36	Pb	Patient	1	Patient	P01R01	P01R01_0036	1
0.274081022	37	Pb	Patient	1	Patient	P01R01	P01R01_0037	1
0.327557201	38	Pb	Patient	1	Patient	P01R01	P01R01_0038	1
0.274042233	39	Pb	Patient	1	Patient	P01R01	P01R01_0039	1
0.273703663	40	Pb	Patient	1	Patient	P01R01	P01R01_0040	1
0.218456542	41	Pb	Patient	1	Patient	P01R01	P01R01_0041	1
0.291285021	42	Pb	Patient	1	Patient	P01R01	P01R01_0042	1
0.271482437	43	Pb	Patient	1	Patient	P01R01	P01R01_0043	1
0.257320375	44	Pb	Patient	1	Patient	P01R01	P01R01_0044	1
0.2937346	45	Pb	Patient	1	Patient	P01R01	P01R01_0045	1
0.249045349	46	Pb	Patient	1	Patient	P01R01	P01R01_0046	1
0.294386171	47	Pb	Patient	1	Patient	P01R01	P01R01_0047	1
0.259393616	48	Pb	Patient	1	Patient	P01R01	P01R01_0048	1
0.242076612	49	Pb	Patient	1	Patient	P01R01	P01R01_0049	1
0.271843453	50	Pb	Patient	1	Patient	P01R01	P01R01_0050	1
0.292410668	51	Pb	Patient	1	Patient	P01R01	P01R01_0051	1
0.267070639	52	Pb	Patient	1	Patient	P01R01	P01R01_0052	1
0.268450096	53	Pb	Patient	1	Patient	P01R01	P01R01_0053	1
0.278922215	54	Pb	Patient	1	Patient	P01R01	P01R01_0054	1
0.279580206	55	Pb	Patient	1	Patient	P01R01	P01R01_0055	1
0.299097372	56	Pb	Patient	1	Patient	P01R01	P01R01_0056	1
0.301232829	57	Pb	Patient	1	Patient	P01R01	P01R01_0057	1
0.262891297	58	Pb	Patient	1	Patient	P01R01	P01R01_0058	1
0.269845629	59	Pb	Patient	1	Patient	P01R01	P01R01_0059	1
0.334669897	60	Pb	Patient	1	Patient	P01R01	P01R01_0060	1
0.283158742	61	Pb	Patient	1	Patient	P01R01	P01R01_0061	1
0.280510155	62	Pb	Patient	1	Patient	P01R01	P01R01_0062	1
0.308574805	63	Pb	Patient	1	Patient	P01R01	P01R01_0063	1
0.345116207	64	Pb	Patient	1	Patient	P01R01	P01R01_0064	1
0.293900694	65	Pb	Patient	1	Patient	P01R01	P01R01_0065	1
0.273772229	66	Pb	Patient	1	Patient	P01R01	P01R01_0066	1
0.261461715	67	Pb	Patient	1	Patient	P01R01	P01R01_0067	1
0.241794772	68	Pb	Patient	1	Patient	P01R01	P01R01_0068	1
0.282492074	69	Pb	Patient	1	Patient	P01R01	P01R01_0069	1
0.211441026	70	Pb	Patient	1	Patient	P01R01	P01R01_0070	1
0.288819518	71	Pb	Patient	1	Patient	P01R01	P01R01_0071	1
0.311544686	72	Pb	Patient	1	Patient	P01R01	P01R01_0072	1
0.368804316	73	Pb	Patient	1	Patient	P01R01	P01R01_0073	1
0.269377269	74	Pb	Patient	1	Patient	P01R01	P01R01_0074	1
0.33367316	75	Pb	Patient	1	Patient	P01R01	P01R01_0075	1
0.300874654	76	Pb	Patient	1	Patient	P01R01	P01R01_0076	1
0.280915811	77	Pb	Patient	1	Patient	P01R01	P01R01_0077	1
0.288369466	78	Pb	Patient	1	Patient	P01R01	P01R01_0078	1
0.295242309	79	Pb	Patient	1	Patient	P01R01	P01R01_0079	1
0.290304501	80	Pb	Patient	1	Patient	P01R01	P01R01_0080	1
0.317947575	81	Pb	Patient	1	Patient	P01R01	P01R01_0081	1
0.356493251	82	Pb	Patient	1	Patient	P01R01	P01R01_0082	1
0.280572843	83	Pb	Patient	1	Patient	P01R01	P01R01_0083	1
0.279725502	84	Pb	Patient	1	Patient	P01R01	P01R01_0084	1
0.32646522	85	Pb	Patient	1	Patient	P01R01	P01R01_0085	1
0.307425439	86	Pb	Patient	1	Patient	P01R01	P01R01_0086	1
0.364748677	87	Pb	Patient	1	Patient	P01R01	P01R01_0087	1
0.285465694	88	Pb	Patient	1	Patient	P01R01	P01R01_0088	1
0.242754225	89	Pb	Patient	1	Patient	P01R01	P01R01_0089	1
0.150574685	90	Pb	Patient	1	Patient	P01R01	P01R01_0090	1
0.301496038	91	Pb	Patient	1	Patient	P01R01	P01R01_0091	1
0.261772101	92	Pb	Patient	1	Patient	P01R01	P01R01_0092	1
0.35326054	93	Pb	Patient	1	Patient	P01R01	P01R01_0093	1
0.269638393	94	Pb	Patient	1	Patient	P01R01	P01R01_0094	1
0.336329564	95	Pb	Patient	1	Patient	P01R01	P01R01_0095	1
0.307446373	96	Pb	Patient	1	Patient	P01R01	P01R01_0096	1
0.299375812	97	Pb	Patient	1	Patient	P01R01	P01R01_0097	1
0.298614714	98	Pb	Patient	1	Patient	P01R01	P01R01_0098	1
0.34715191	99	Pb	Patient	1	Patient	P01R01	P01R01_0099	1
0.3659305	100	Pb	Patient	1	Patient	P01R01	P01R01_0100	1
0.288657325	101	Pb	Patient	1	Patient	P01R01	P01R01_0101	1
0.16772846	102	Pb	Patient	1	Patient	P01R01	P01R01_0102	1
0.324429386	103	Pb	Patient	1	Patient	P01R01	P01R01_0103	1
0.26471603	104	Pb	Patient	1	Patient	P01R01	P01R01_0104	1
0.206292396	105	Pb	Patient	1	Patient	P01R01	P01R01_0105	1
0.286451906	106	Pb	Patient	1	Patient	P01R01	P01R01_0106	1
0.226691692	107	Pb	Patient	1	Patient	P01R01	P01R01_0107	1
0.284987772	108	Pb	Patient	1	Patient	P01R01	P01R01_0108	1
0.352419006	109	Pb	Patient	1	Patient	P01R01	P01R01_0109	1
0.241831563	110	Pb	Patient	1	Patient	P01R01	P01R01_0110	1
0.251863503	111	Pb	Patient	1	Patient	P01R01	P01R01_0111	1
0.307082497	112	Pb	Patient	1	Patient	P01R01	P01R01_0112	1
0.314298927	113	Pb	Patient	1	Patient	P01R01	P01R01_0113	1
0.297369389	114	Pb	Patient	1	Patient	P01R01	P01R01_0114	1
0.35495246	115	Pb	Patient	1	Patient	P01R01	P01R01_0115	1
0.295102639	116	Pb	Patient	1	Patient	P01R01	P01R01_0116	1
0.374773397	117	Pb	Patient	1	Patient	P01R01	P01R01_0117	1
0.308872515	118	Pb	Patient	1	Patient	P01R01	P01R01_0118	1
0.313883327	119	Pb	Patient	1	Patient	P01R01	P01R01_0119	1
0.26222968	120	Pb	Patient	1	Patient	P01R01	P01R01_0120	1
0.311853769	121	Pb	Patient	1	Patient	P01R01	P01R01_0121	1
0.344026884	122	Pb	Patient	1	Patient	P01R01	P01R01_0122	1
0.354307801	123	Pb	Patient	1	Patient	P01R01	P01R01_0123	1
0.30759652	124	Pb	Patient	1	Patient	P01R01	P01R01_0124	1
0.29949279	125	Pb	Patient	1	Patient	P01R01	P01R01_0125	1
0.339394075	126	Pb	Patient	1	Patient	P01R01	P01R01_0126	1
0.364230461	127	Pb	Patient	1	Patient	P01R01	P01R01_0127	1
0.343928688	128	Pb	Patient	1	Patient	P01R01	P01R01_0128	1
0.244519316	129	Pb	Patient	1	Patient	P01R01	P01R01_0129	1
0.33026637	130	Pb	Patient	1	Patient	P01R01	P01R01_0130	1
0.308595714	131	Pb	Patient	1	Patient	P01R01	P01R01_0131	1
0.301428449	132	Pb	Patient	1	Patient	P01R01	P01R01_0132	1
0.302449388	133	Pb	Patient	1	Patient	P01R01	P01R01_0133	1
0.329635627	134	Pb	Patient	1	Patient	P01R01	P01R01_0134	1
0.285790189	135	Pb	Patient	1	Patient	P01R01	P01R01_0135	1
0.31969631	136	Pb	Patient	1	Patient	P01R01	P01R01_0136	1
0.308871538	137	Pb	Patient	1	Patient	P01R01	P01R01_0137	1
0.328680755	138	Pb	Patient	1	Patient	P01R01	P01R01_0138	1
0.222052034	139	Pb	Patient	1	Patient	P01R01	P01R01_0139	1
0.320830091	140	Pb	Patient	1	Patient	P01R01	P01R01_0140	1
0.379015558	141	Pb	Patient	1	Patient	P01R01	P01R01_0141	1
0.318879009	142	Pb	Patient	1	Patient	P01R01	P01R01_0142	1
0.373021873	143	Pb	Patient	1	Patient	P01R01	P01R01_0143	1
0.306679277	144	Pb	Patient	1	Patient	P01R01	P01R01_0144	1
0.31816555	145	Pb	Patient	1	Patient	P01R01	P01R01_0145	1
0.309481256	146	Pb	Patient	1	Patient	P01R01	P01R01_0146	1
0.368247295	147	Pb	Patient	1	Patient	P01R01	P01R01_0147	1
0.321708684	148	Pb	Patient	1	Patient	P01R01	P01R01_0148	1
0.347713343	149	Pb	Patient	1	Patient	P01R01	P01R01_0149	1
0.319174409	150	Pb	Patient	1	Patient	P01R01	P01R01_0150	1
0.313242516	151	Pb	Patient	1	Patient	P01R01	P01R01_0151	1
0.345509459	152	Pb	Patient	1	Patient	P01R01	P01R01_0152	1
0.338111193	153	Pb	Patient	1	Patient	P01R01	P01R01_0153	1
0.284321758	154	Pb	Patient	1	Patient	P01R01	P01R01_0154	1
0.347558825	155	Pb	Patient	1	Patient	P01R01	P01R01_0155	1
0.345327517	156	Pb	Patient	1	Patient	P01R01	P01R01_0156	1
0.334062268	157	Pb	Patient	1	Patient	P01R01	P01R01_0157	1
0.333812234	158	Pb	Patient	1	Patient	P01R01	P01R01_0158	1
0.324393431	159	Pb	Patient	1	Patient	P01R01	P01R01_0159	1
0.312706749	160	Pb	Patient	1	Patient	P01R01	P01R01_0160	1
0.344758262	161	Pb	Patient	1	Patient	P01R01	P01R01_0161	1
0.388382792	162	Pb	Patient	1	Patient	P01R01	P01R01_0162	1
0.35700378	163	Pb	Patient	1	Patient	P01R01	P01R01_0163	1
0.298230497	164	Pb	Patient	1	Patient	P01R01	P01R01_0164	1
0.247006705	165	Pb	Patient	1	Patient	P01R01	P01R01_0165	1
0.322846824	166	Pb	Patient	1	Patient	P01R01	P01R01_0166	1
0.387993262	167	Pb	Patient	1	Patient	P01R01	P01R01_0167	1
0.306286435	168	Pb	Patient	1	Patient	P01R01	P01R01_0168	1
0.332168139	169	Pb	Patient	1	Patient	P01R01	P01R01_0169	1
0.376039561	170	Pb	Patient	1	Patient	P01R01	P01R01_0170	1
0.342735856	171	Pb	Patient	1	Patient	P01R01	P01R01_0171	1
0.27112458	172	Pb	Patient	1	Patient	P01R01	P01R01_0172	1
0.346349696	173	Pb	Patient	1	Patient	P01R01	P01R01_0173	1
0.371023082	174	Pb	Patient	1	Patient	P01R01	P01R01_0174	1
0.315349536	175	Pb	Patient	1	Patient	P01R01	P01R01_0175	1
0.36658062	176	Pb	Patient	1	Patient	P01R01	P01R01_0176	1
0.375903232	177	Pb	Patient	1	Patient	P01R01	P01R01_0177	1
0.381289956	178	Pb	Patient	1	Patient	P01R01	P01R01_0178	1
0.34471691	179	Pb	Patient	1	Patient	P01R01	P01R01_0179	1
0.332916034	180	Pb	Patient	1	Patient	P01R01	P01R01_0180	1
0.377263642	181	Pb	Patient	1	Patient	P01R01	P01R01_0181	1
0.333216361	182	Pb	Patient	1	Patient	P01R01	P01R01_0182	1
0.320624331	183	Pb	Patient	1	Patient	P01R01	P01R01_0183	1
0.360947448	184	Pb	Patient	1	Patient	P01R01	P01R01_0184	1
0.381346097	185	Pb	Patient	1	Patient	P01R01	P01R01_0185	1
0.337617613	186	Pb	Patient	1	Patient	P01R01	P01R01_0186	1
0.353713349	187	Pb	Patient	1	Patient	P01R01	P01R01_0187	1
0.384064728	188	Pb	Patient	1	Patient	P01R01	P01R01_0188	1
0.348362927	189	Pb	Patient	1	Patient	P01R01	P01R01_0189	1
0.341224106	190	Pb	Patient	1	Patient	P01R01	P01R01_0190	1
0.351923912	191	Pb	Patient	1	Patient	P01R01	P01R01_0191	1
0.387078391	192	Pb	Patient	1	Patient	P01R01	P01R01_0192	1
0.334809341	193	Pb	Patient	1	Patient	P01R01	P01R01_0193	1
0.325484013	194	Pb	Patient	1	Patient	P01R01	P01R01_0194	1
0.348271063	195	Pb	Patient	1	Patient	P01R01	P01R01_0195	1
0.407708096	196	Pb	Patient	1	Patient	P01R01	P01R01_0196	1
0.328997168	197	Pb	Patient	1	Patient	P01R01	P01R01_0197	1
0.348522402	198	Pb	Patient	1	Patient	P01R01	P01R01_0198	1
0.338238892	199	Pb	Patient	1	Patient	P01R01	P01R01_0199	1
0.326750932	200	Pb	Patient	1	Patient	P01R01	P01R01_0200	1
0.342138047	201	Pb	Patient	1	Patient	P01R01	P01R01_0201	1
0.354883801	202	Pb	Patient	1	Patient	P01R01	P01R01_0202	1
0.28202653	203	Pb	Patient	1	Patient	P01R01	P01R01_0203	1
0.441810087	204	Pb	Patient	1	Patient	P01R01	P01R01_0204	1
0.342907788	205	Pb	Patient	1	Patient	P01R01	P01R01_0205	1
0.35669589	206	Pb	Patient	1	Patient	P01R01	P01R01_0206	1
0.296423556	207	Pb	Patient	1	Patient	P01R01	P01R01_0207	1
0.322775272	208	Pb	Patient	1	Patient	P01R01	P01R01_0208	1
0.399285941	209	Pb	Patient	1	Patient	P01R01	P01R01_0209	1
8.051049599	1	Ar	Patient	1	Patient	P01R01	P01R01_0001	1
8.052362637	2	Ar	Patient	1	Patient	P01R01	P01R01_0002	1
8.049635371	3	Ar	Patient	1	Patient	P01R01	P01R01_0003	1
8.050039247	4	Ar	Patient	1	Patient	P01R01	P01R01_0004	1
8.055200552	5	Ar	Patient	1	Patient	P01R01	P01R01_0005	1
8.050679741	6	Ar	Patient	1	Patient	P01R01	P01R01_0006	1
8.05262524	7	Ar	Patient	1	Patient	P01R01	P01R01_0007	1
8.05197836	8	Ar	Patient	1	Patient	P01R01	P01R01_0008	1
8.051724742	9	Ar	Patient	1	Patient	P01R01	P01R01_0009	1
8.052230937	10	Ar	Patient	1	Patient	P01R01	P01R01_0010	1
8.052852292	11	Ar	Patient	1	Patient	P01R01	P01R01_0011	1
8.052531466	12	Ar	Patient	1	Patient	P01R01	P01R01_0012	1
8.051521652	13	Ar	Patient	1	Patient	P01R01	P01R01_0013	1
8.052125711	14	Ar	Patient	1	Patient	P01R01	P01R01_0014	1
8.052844637	15	Ar	Patient	1	Patient	P01R01	P01R01_0015	1
8.053218844	16	Ar	Patient	1	Patient	P01R01	P01R01_0016	1
8.052587435	17	Ar	Patient	1	Patient	P01R01	P01R01_0017	1
8.053417607	18	Ar	Patient	1	Patient	P01R01	P01R01_0018	1
